timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-05T15:30:01,OpenCL basic Kernel,288eb106-a11b-4045-bd3e-a82f50b49290,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5056758380378596,9.279156100753022e-07,6.162784755080662e-07,0.4372968352,9.120203163420792,10.0,1.2188852319789538e-07,3.810003047277633e-06,2.78692507223847e-06,6.718816642713998e-06,0.0,Belgium,BEL,,,,Linux-5.14.0-503.35.1.el9_5.x86_64-x86_64-with-glibc2.34,3.11.3,3.2.6,1,AMD EPYC-Genoa Processor,1,1 x NVIDIA RTX 6000 Ada Generation,,,6,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-05-05T15:43:24,OpenCL basic Kernel,b4dc3c20-2f12-4f35-9e0b-479f428a9394,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,404.79750867700204,0.004250080410492525,1.0499275117534801e-05,0.400868198424829,263.6592231248796,10.0,4.355734602235945e-05,0.02964374038164408,0.0010865255433663455,0.030773823271032785,0.0,Belgium,BEL,,,,Linux-5.14.0-503.35.1.el9_5.x86_64-x86_64-with-glibc2.34,3.11.3,3.2.6,1,AMD EPYC-Genoa Processor,1,1 x NVIDIA RTX 6000 Ada Generation,,,6,machine,0.0,100.0,2.2999999999999847,2.9481833527610646,N,1.0,0.0
